thread_id,event_id,is_rumour,has_replies,max_depth,total_nodes,max_width,leaf_ratio,avg_branching,linearity,width_depth_ratio,first_reply_sec,early_30min_count,early_60min_count,total_duration_hr,burst_ratio,sent_mean,sent_std,sent_min,neg_ratio,avg_negative,avg_positive
580318669483413504,germanwings-crash,1,1,1,5,4,0.8,4.0,0.2,2.0,4258.0,0,0,6.76,0.0,-0.5143,0.2640720545608717,-0.8402,1.0,0.33399999999999996,0.10125
580318717860532224,germanwings-crash,1,1,1,2,1,0.5,1.0,0.5,0.5,4227.0,0,0,1.1741666666666666,0.0,-0.6486,0.0,-0.6486,1.0,0.249,0.0
580318938996740096,germanwings-crash,1,1,1,5,4,0.8,4.0,0.2,2.0,91.0,3,3,1.1475,2.6143790849673203,-0.11157499999999998,0.32086263708166457,-0.6486,0.25,0.09425,0.0435
580319005703069696,germanwings-crash,1,1,1,3,2,0.6666666666666666,2.0,0.3333333333333333,1.0,297.0,1,1,1.1397222222222223,0.8774067755300998,-0.56265,0.08594999999999997,-0.6486,1.0,0.189,0.0
580319078155468800,germanwings-crash,1,1,6,33,19,0.6363636363636364,2.6666666666666665,0.18181818181818182,2.7142857142857144,112.0,23,25,6.040277777777778,3.8077719015865714,-0.036378125000000004,0.3647784719305463,-0.7906,0.25,0.12062500000000001,0.08346875000000001
580319116302647297,germanwings-crash,1,1,5,21,15,0.7619047619047619,4.0,0.23809523809523808,2.5,30.0,11,20,0.9986111111111111,11.015299026425591,-0.11237,0.32430196592065236,-0.6908,0.35,0.10155,0.026000000000000002
580319184652890113,germanwings-crash,1,1,3,10,5,0.7,3.0,0.3,1.25,71.0,6,6,2.5791666666666666,2.3263327948303716,-0.27321111111111107,0.27954744953801647,-0.8048,0.5555555555555556,0.19799999999999998,0.0
580319206400475136,germanwings-crash,1,1,1,5,4,0.8,4.0,0.2,2.0,34.0,4,4,0.19777777777777777,20.224719101123597,-0.1727,0.2991251744671451,-0.6908,0.25,0.07625,0.0
580319458004193280,germanwings-crash,1,1,1,2,1,0.5,1.0,0.5,0.5,1166.0,1,1,0.3238888888888889,3.0874785591766725,0.0,0.0,0.0,0.0,0.0,0.0
580319651399385088,germanwings-crash,1,1,8,31,10,0.3870967741935484,1.5789473684210527,0.25806451612903225,1.1111111111111112,88.0,29,29,8.954444444444444,3.238615212805559,-0.15898666666666667,0.280538601899196,-0.8689,0.4,0.15556666666666666,0.009466666666666667
580319856496644096,germanwings-crash,1,1,1,4,3,0.75,3.0,0.25,1.5,49.0,2,2,1.3430555555555554,1.489141675284385,0.33476666666666666,0.2395691456668733,0.0,0.0,0.041,0.25966666666666666
580319968484421633,germanwings-crash,1,1,1,3,2,0.6666666666666666,2.0,0.3333333333333333,1.0,3611.0,0,0,1.8788888888888888,0.0,0.31845,0.31845,0.0,0.0,0.0535,0.138
580319999887347712,germanwings-crash,1,1,9,33,13,0.5151515151515151,2.0,0.2727272727272727,1.3,66.0,17,20,11.36111111111111,1.4963325183374083,-0.09970625,0.4003709107951494,-0.8316,0.46875,0.12684375,0.06415625
580320161082830848,germanwings-crash,1,1,1,5,4,0.8,4.0,0.2,2.0,157.0,2,2,1.1713888888888888,1.7073749110742236,-0.3243,0.3243,-0.6486,0.5,0.1245,0.0
580320242020290560,germanwings-crash,1,1,1,3,2,0.6666666666666666,2.0,0.3333333333333333,1.0,90.0,2,2,0.08444444444444445,23.684210526315788,0.0,0.0,0.0,0.0,0.0,0.0
580320267777511425,germanwings-crash,1,1,5,24,16,0.7083333333333334,3.2857142857142856,0.20833333333333334,2.6666666666666665,64.0,23,23,0.28,82.14285714285714,0.008634782608695657,0.30879102629546235,-0.5423,0.30434782608695654,0.08226086956521739,0.10613043478260868
580320329203093504,germanwings-crash,1,1,1,4,3,0.75,3.0,0.25,1.5,73.0,3,3,0.08638888888888889,34.72668810289389,-0.09106666666666667,0.12878771508010986,-0.2732,0.3333333333333333,0.06933333333333333,0.0
580320563891019776,germanwings-crash,1,1,4,9,5,0.5555555555555556,2.0,0.4444444444444444,1.0,135.0,6,7,1.0419444444444443,5.758464409490803,-0.192075,0.32708668098074556,-0.6901,0.5,0.1545,0.041374999999999995
580320612155060224,germanwings-crash,1,1,19,77,13,0.44155844155844154,1.7674418604651163,0.24675324675324675,0.65,21.0,33,35,53.86138888888889,0.6126837922444959,-0.03574473684210525,0.29110780576542833,-0.765,0.2236842105263158,0.07332894736842105,0.04614473684210526
580320645906632704,germanwings-crash,1,1,3,23,16,0.7391304347826086,3.6666666666666665,0.13043478260869565,4.0,129.0,17,19,24.578055555555554,0.691673918694409,-0.1777590909090909,0.35489911839216676,-0.7574,0.4090909090909091,0.2043636363636364,0.041318181818181816
580320684305416192,germanwings-crash,1,1,1,5,4,0.8,4.0,0.2,2.0,111.0,2,3,4.908611111111111,0.4074472299247354,-0.23835,0.23835,-0.4767,0.5,0.18875,0.0
580320745974288384,germanwings-crash,1,1,7,35,18,0.7714285714285715,4.25,0.2,2.25,40.0,24,34,0.8238888888888889,29.130141604855023,-0.08088235294117646,0.28551936832477987,-0.9338,0.23529411764705882,0.07085294117647059,0.021558823529411766
580320825351471104,germanwings-crash,1,1,2,11,9,0.8181818181818182,5.0,0.18181818181818182,3.0,23.0,7,7,10.221111111111112,0.6848570496793129,-0.004020000000000001,0.26513955118012855,-0.4588,0.3,0.1046,0.1652
580320856561209344,germanwings-crash,1,1,1,2,1,0.5,1.0,0.5,0.5,3429.0,0,1,0.9525,0.0,-0.6486,0.0,-0.6486,1.0,0.249,0.0
580320856905269248,germanwings-crash,1,1,1,3,2,0.6666666666666666,2.0,0.3333333333333333,1.0,474.0,2,2,0.16166666666666665,12.371134020618557,-0.1222,0.35450000000000004,-0.4767,0.5,0.3705,0.1105
580320890086383616,germanwings-crash,1,1,19,28,3,0.17857142857142858,1.173913043478261,0.6785714285714286,0.15,507.0,13,15,2.187222222222222,5.943611887223774,0.01886206896551724,0.4253371461224395,-0.7089,0.3103448275862069,0.1213103448275862,0.10086206896551723
580320893668364288,germanwings-crash,1,1,2,6,4,0.6666666666666666,2.5,0.3333333333333333,1.3333333333333333,202.0,5,5,0.32222222222222224,15.517241379310343,-0.02592,0.3131607791534566,-0.5574,0.2,0.0756,0.1172
580320945740480512,germanwings-crash,1,1,1,9,8,0.8888888888888888,8.0,0.1111111111111111,4.0,155.0,4,5,2.33,1.7167381974248928,-0.440225,0.2070901298348137,-0.7574,0.875,0.330125,0.0
580320964875014145,germanwings-crash,1,1,1,15,14,0.9333333333333333,14.0,0.06666666666666667,7.0,160.0,7,9,49.57694444444444,0.14119466373818476,-0.2045857142857143,0.3641872847414458,-0.6486,0.5714285714285714,0.1295714285714286,0.06028571428571428
580320995266936832,germanwings-crash,1,0,0,1,1,1.0,0.0,1.0,1.0,,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
580321156508577792,germanwings-crash,1,1,1,3,2,0.6666666666666666,2.0,0.3333333333333333,1.0,1022.0,1,1,1.1772222222222222,0.8494572911750826,0.3018,0.3018,0.0,0.0,0.0,0.079
580321169271877632,germanwings-crash,1,1,1,2,1,0.5,1.0,0.5,0.5,201.0,1,1,0.05583333333333333,17.910447761194032,0.0,0.0,0.0,0.0,0.0,0.0
580321317527879680,germanwings-crash,1,0,0,1,1,1.0,0.0,1.0,1.0,,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
580321327845765120,germanwings-crash,1,1,1,2,1,0.5,1.0,0.5,0.5,19623.0,0,0,5.450833333333334,0.0,0.3802,0.0,0.3802,0.0,0.0,0.11
580321350750990336,germanwings-crash,1,1,1,2,1,0.5,1.0,0.5,0.5,13896.0,0,0,3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580321372703985664,germanwings-crash,1,1,1,5,4,0.8,4.0,0.2,2.0,191.0,4,4,0.4266666666666667,9.375,-0.3325,0.40776151731128335,-0.8074,0.75,0.19824999999999998,0.02975
580321844089212928,germanwings-crash,1,1,2,19,15,0.8421052631578947,6.0,0.10526315789473684,5.0,65.0,12,13,37.75416666666667,0.3178457123937755,-0.026166666666666658,0.3854256233193521,-0.7574,0.2777777777777778,0.10538888888888889,0.11433333333333333
580321925265788928,germanwings-crash,1,0,0,1,1,1.0,0.0,1.0,1.0,,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
580321948070240256,germanwings-crash,1,1,8,34,10,0.47058823529411764,1.8333333333333333,0.23529411764705882,1.1111111111111112,57.0,23,26,49.8275,0.4615924941046611,-0.038712121212121205,0.22806398458589955,-0.6458,0.18181818181818182,0.03590909090909091,0.05596969696969697
580322005280493568,germanwings-crash,1,0,0,1,1,1.0,0.0,1.0,1.0,,0,0,0.0,,-0.4019,0.0,-0.4019,1.0,0.213,0.0
580322066374721537,germanwings-crash,1,1,1,8,7,0.875,7.0,0.125,3.5,727.0,3,4,4.803888888888889,0.6244940441771712,-0.04641428571428569,0.4417043562920191,-0.6486,0.42857142857142855,0.08485714285714285,0.12771428571428572
580322346508124160,germanwings-crash,1,1,1,14,13,0.9285714285714286,13.0,0.07142857142857142,6.5,98.0,9,10,37.755833333333335,0.23837376122894915,-0.024984615384615383,0.33986445227054823,-0.8225,0.15384615384615385,0.07292307692307692,0.04307692307692308
580322349569994752,germanwings-crash,1,1,1,2,1,0.5,1.0,0.5,0.5,2446.0,0,1,0.6794444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580322453928431617,germanwings-crash,1,1,1,3,2,0.6666666666666666,2.0,0.3333333333333333,1.0,16298.0,0,0,59.41277777777778,0.0,-0.19985,0.60175,-0.8016,0.5,0.178,0.2015
580322782392762368,germanwings-crash,1,0,0,1,1,1.0,0.0,1.0,1.0,,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
580322927679279105,germanwings-crash,1,1,3,21,15,0.8095238095238095,5.0,0.14285714285714285,3.75,784.0,2,5,30.98361111111111,0.06455025506316063,-0.19128499999999998,0.40100579331850056,-0.7906,0.6,0.19060000000000005,0.08530000000000001
580323060533764097,germanwings-crash,1,1,2,3,1,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,156.0,2,2,0.057777777777777775,34.61538461538462,0.0,0.0,0.0,0.0,0.0,0.0
580323165068509184,germanwings-crash,1,1,3,10,5,0.5,1.8,0.3,1.25,91.0,8,8,1.1702777777777778,6.835983859482554,0.040077777777777775,0.28453203599273813,-0.4019,0.1111111111111111,0.01911111111111111,0.08522222222222223
580323315614543873,germanwings-crash,1,0,0,1,1,1.0,0.0,1.0,1.0,,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
580323456996282369,germanwings-crash,1,1,1,2,1,0.5,1.0,0.5,0.5,69271.0,0,0,19.241944444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580323815261016064,germanwings-crash,1,1,1,4,3,0.75,3.0,0.25,1.5,82.0,1,2,2.8358333333333334,0.35263003232441964,-0.6340666666666667,0.0823748478332771,-0.7269,1.0,0.21,0.0
580324027715063808,germanwings-crash,1,1,1,4,3,0.75,3.0,0.25,1.5,922.0,1,2,1.3852777777777778,0.721876879887708,-0.8548,0.030958466800968476,-0.886,1.0,0.389,0.016333333333333335
580324697415360512,germanwings-crash,1,1,1,2,1,0.5,1.0,0.5,0.5,189.0,1,1,0.0525,19.047619047619047,0.2732,0.0,0.2732,0.0,0.0,0.1
580324721381740544,germanwings-crash,1,1,2,4,2,0.5,1.5,0.5,0.6666666666666666,439.0,2,2,1.3316666666666668,1.5018773466833542,-0.1998,0.2825598697621444,-0.5994,0.3333333333333333,0.078,0.0
580324985148932097,germanwings-crash,1,0,0,1,1,1.0,0.0,1.0,1.0,,0,0,0.0,,-0.5267,0.0,-0.5267,1.0,0.167,0.0
580325043705667586,germanwings-crash,1,1,1,5,4,0.8,4.0,0.2,2.0,121.0,2,4,0.9186111111111112,2.177199879044451,-0.43825000000000003,0.25670016069336615,-0.6486,0.75,0.21475,0.0
580325090367315968,germanwings-crash,1,1,19,43,6,0.46511627906976744,1.826086956521739,0.4418604651162791,0.3,38.0,21,21,57.92111111111111,0.3625621055458574,0.013800000000000008,0.30031644016065656,-0.8271,0.23076923076923078,0.046711538461538464,0.05748076923076923
580325235653799936,germanwings-crash,1,1,1,7,6,0.8571428571428571,6.0,0.14285714285714285,3.0,74.0,5,5,2.696388888888889,1.854331925414649,-0.2306,0.29412940462773635,-0.5362,0.6666666666666666,0.20733333333333334,0.050666666666666665
580325458870460416,germanwings-crash,1,1,1,9,8,0.8888888888888888,8.0,0.1111111111111111,4.0,26.0,8,8,0.40805555555555556,19.60517358747447,-0.0687875,0.44081810715276887,-0.5267,0.5,0.106125,0.10775
580325714567806976,germanwings-crash,1,1,1,4,3,0.75,3.0,0.25,1.5,198.0,2,3,0.9983333333333333,2.003338898163606,-0.21773333333333333,0.16042213756904694,-0.3818,0.6666666666666666,0.12433333333333334,0.0
580325799078793216,germanwings-crash,1,1,8,38,10,0.47368421052631576,1.85,0.21052631578947367,1.1111111111111112,34.0,27,32,8.188055555555556,3.297486175662381,-0.007856756756756756,0.3877602146636086,-0.6597,0.35135135135135137,0.06959459459459459,0.12575675675675677
580326012749221890,germanwings-crash,1,1,1,13,12,0.9230769230769231,12.0,0.07692307692307693,6.0,108.0,6,6,37.38638888888889,0.16048621378844055,-0.38866666666666666,0.5550907483366021,-0.8948,0.5833333333333334,0.1991666666666667,0.09924999999999999
580326045238333441,germanwings-crash,1,1,1,3,2,0.6666666666666666,2.0,0.3333333333333333,1.0,178.0,2,2,0.07166666666666667,27.906976744186046,-0.16235,0.23954999999999999,-0.4019,0.5,0.072,0.197
580326073776357376,germanwings-crash,1,1,2,5,3,0.6,2.0,0.4,1.0,275.0,5,5,0.45444444444444443,11.002444987775062,0.058560000000000015,0.44789212361906966,-0.7003,0.2,0.0586,0.1316
580326111311171584,germanwings-crash,1,1,2,9,7,0.7777777777777778,4.0,0.2222222222222222,2.3333333333333335,55.0,6,7,4.26,1.4084507042253522,-0.19075000000000003,0.321332016767704,-0.5994,0.375,0.12325,0.055499999999999994
580326222107951104,germanwings-crash,1,1,1,12,11,0.9166666666666666,11.0,0.08333333333333333,5.5,366.0,2,3,201.00222222222223,0.009950138749157001,-0.14818181818181816,0.5494669149079974,-0.9584,0.45454545454545453,0.22136363636363637,0.11699999999999999
580326398620934144,germanwings-crash,1,1,6,23,9,0.43478260869565216,1.6923076923076923,0.2608695652173913,1.2857142857142858,242.0,10,12,4.575833333333334,2.1853942815516296,-0.14369545454545454,0.3032370172253092,-0.7579,0.4090909090909091,0.10850000000000003,0.04813636363636364
580326473803767808,germanwings-crash,1,1,1,2,1,0.5,1.0,0.5,0.5,17364.0,0,0,4.823333333333333,0.0,-0.4767,0.0,-0.4767,1.0,0.134,0.0
580326762673901568,germanwings-crash,1,0,0,1,1,1.0,0.0,1.0,1.0,,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
580326807704088576,germanwings-crash,1,1,2,22,17,0.9090909090909091,10.5,0.09090909090909091,5.666666666666667,43.0,8,11,6.797777777777778,1.1768551814318404,-0.03352380952380952,0.4512358805650289,-0.7351,0.38095238095238093,0.19023809523809523,0.10595238095238095
580326871302316033,germanwings-crash,1,1,1,3,2,0.6666666666666666,2.0,0.3333333333333333,1.0,1339.0,1,1,1.1102777777777777,0.9006755066299725,0.1366,0.1366,0.0,0.0,0.0,0.052
580327197921120256,germanwings-crash,1,1,1,3,2,0.6666666666666666,2.0,0.3333333333333333,1.0,1125.0,2,2,0.43416666666666665,4.606525911708253,-0.3243,0.3243,-0.6486,0.5,0.1245,0.0
580327336505176064,germanwings-crash,1,1,1,16,15,0.9375,15.0,0.0625,7.5,27.0,13,13,3.4283333333333332,3.7919299951385512,-0.6849333333333334,0.3525026669717865,-0.8977,0.8666666666666667,0.38606666666666667,0.021066666666666668
580327626419482624,germanwings-crash,1,0,0,1,1,1.0,0.0,1.0,1.0,,0,0,0.0,,-0.1197,0.0,-0.1197,1.0,0.167,0.144
580327692765151232,germanwings-crash,1,1,1,4,3,0.75,3.0,0.25,1.5,85.0,1,2,6.149166666666667,0.16262366174278356,-0.3509333333333333,0.2578910019540986,-0.6124,0.6666666666666666,0.22033333333333335,0.0
580327924978569216,germanwings-crash,1,0,0,1,1,1.0,0.0,1.0,1.0,,0,0,0.0,,-0.7269,0.0,-0.7269,1.0,0.337,0.0
580328617713897472,germanwings-crash,1,0,0,1,1,1.0,0.0,1.0,1.0,,0,0,0.0,,-0.8807,0.0,-0.8807,1.0,0.481,0.0
580328783619579904,germanwings-crash,1,0,0,1,1,1.0,0.0,1.0,1.0,,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
580329455173967872,germanwings-crash,1,1,1,3,2,0.6666666666666666,2.0,0.3333333333333333,1.0,428419.0,0,0,119.02416666666667,0.0,0.1462,0.172,-0.0258,0.0,0.048,0.148
580329560350183424,germanwings-crash,1,0,0,1,1,1.0,0.0,1.0,1.0,,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
580329875891974145,germanwings-crash,1,1,1,2,1,0.5,1.0,0.5,0.5,1019.0,1,1,0.28305555555555556,3.5328753680078506,-0.769,0.0,-0.769,1.0,0.313,0.06
580329886532968448,germanwings-crash,1,1,1,2,1,0.5,1.0,0.5,0.5,4087.0,0,0,1.1352777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580330302251393024,germanwings-crash,1,1,1,2,1,0.5,1.0,0.5,0.5,412.0,1,1,0.11444444444444445,8.737864077669903,0.0,0.0,0.0,0.0,0.0,0.0
580330369603366913,germanwings-crash,1,1,1,2,1,0.5,1.0,0.5,0.5,767.0,1,1,0.21305555555555555,4.69361147327249,-0.6486,0.0,-0.6486,1.0,0.249,0.0
580330721719508992,germanwings-crash,1,1,2,4,2,0.5,1.5,0.5,0.6666666666666666,296.0,2,2,4.6530555555555555,0.4298250850695481,0.019066666666666666,0.026964338589247013,0.0,0.0,0.0,0.09633333333333333
580330740086243328,germanwings-crash,1,1,1,6,5,0.8333333333333334,5.0,0.16666666666666666,2.5,625.0,3,3,1.3944444444444444,2.1513944223107573,-0.07007999999999999,0.4028122411248198,-0.6486,0.4,0.1176,0.09119999999999999
580331000573476865,germanwings-crash,1,1,1,3,2,0.6666666666666666,2.0,0.3333333333333333,1.0,551.0,1,1,2.1344444444444446,0.4685059864653826,-0.3243,0.3243,-0.6486,0.5,0.1245,0.0
580331453889708032,germanwings-crash,1,0,0,1,1,1.0,0.0,1.0,1.0,,0,0,0.0,,-0.2656,0.0,-0.2656,1.0,0.239,0.14
580331561398108160,germanwings-crash,1,1,4,15,9,0.6,2.3333333333333335,0.26666666666666666,1.8,106.0,9,12,2.5813888888888887,3.4864952114494785,0.0009857142857142881,0.15201235784887857,-0.296,0.14285714285714285,0.04914285714285715,0.032428571428571425
580332109782466561,germanwings-crash,1,1,1,10,9,0.9,9.0,0.1,4.5,55.0,8,8,1.711111111111111,4.675324675324676,-0.21656666666666669,0.28491924391931756,-0.6113,0.5555555555555556,0.15377777777777776,0.043666666666666666
580332485030125568,germanwings-crash,1,1,1,2,1,0.5,1.0,0.5,0.5,909.0,1,1,0.2525,3.9603960396039604,-0.6597,0.0,-0.6597,1.0,0.213,0.0
580333028624457728,germanwings-crash,1,0,0,1,1,1.0,0.0,1.0,1.0,,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
580333763512705025,germanwings-crash,1,1,2,25,14,0.88,8.0,0.08,4.666666666666667,26.0,20,20,31.23,0.6404098623118796,-0.10743749999999998,0.38529116026335636,-0.7557,0.4583333333333333,0.139,0.09858333333333331
580333904126742528,germanwings-crash,1,1,2,19,17,0.8947368421052632,9.0,0.10526315789473684,5.666666666666667,115.0,13,18,0.8708333333333333,14.92822966507177,-0.5506666666666669,0.5173573007764234,-0.9468,0.7222222222222222,0.35922222222222217,0.041444444444444443
580333906597167104,germanwings-crash,1,1,1,2,1,0.5,1.0,0.5,0.5,374.0,1,1,0.10388888888888889,9.62566844919786,-0.8496,0.0,-0.8496,1.0,0.405,0.078
580333909008871424,germanwings-crash,1,1,1,5,4,0.8,4.0,0.2,2.0,813.0,2,3,10.081666666666667,0.19837989750371962,-0.3006,0.30246279109999624,-0.6486,0.5,0.10575,0.0
580334678340558849,germanwings-crash,1,1,5,26,11,0.46153846153846156,1.7857142857142858,0.19230769230769232,1.8333333333333333,704.0,15,17,17.442777777777778,0.8599547727489888,0.005872000000000001,0.3753387819237442,-0.8176,0.32,0.06712,0.06584
580335398683058176,germanwings-crash,1,1,1,7,6,0.8571428571428571,6.0,0.14285714285714285,3.0,176.0,3,5,1.5194444444444444,1.9744058500914077,-0.5885666666666667,0.2979802100065633,-0.9045,0.8333333333333334,0.3746666666666667,0.04533333333333334
580335545265627136,germanwings-crash,1,1,1,2,1,0.5,1.0,0.5,0.5,48.0,1,1,0.013333333333333334,75.0,-0.34,0.0,-0.34,1.0,0.255,0.0
580336766663540736,germanwings-crash,1,0,0,1,1,1.0,0.0,1.0,1.0,,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
580336849534648320,germanwings-crash,1,1,1,2,1,0.5,1.0,0.5,0.5,2930.0,0,1,0.8138888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580338165824667649,germanwings-crash,1,1,1,2,1,0.5,1.0,0.5,0.5,833.0,1,1,0.2313888888888889,4.321728691476591,-0.4767,0.0,-0.4767,1.0,0.15,0.057
580338546856235009,germanwings-crash,1,0,0,1,1,1.0,0.0,1.0,1.0,,0,0,0.0,,-0.5267,0.0,-0.5267,1.0,0.167,0.0
580339547269144576,germanwings-crash,1,1,1,15,14,0.9333333333333333,14.0,0.06666666666666667,7.0,113.0,9,13,3.5277777777777777,2.5511811023622046,-0.11042857142857142,0.276555443752944,-0.4836,0.42857142857142855,0.07857142857142858,0.031785714285714285
580339825649291264,germanwings-crash,1,1,2,11,9,0.8181818181818182,5.0,0.18181818181818182,3.0,68.0,8,8,5.174444444444444,1.5460596950826713,-0.24586000000000002,0.3481090237267629,-0.7845,0.4,0.1695,0.05620000000000001
580340476949086208,germanwings-crash,1,1,2,20,17,0.85,6.333333333333333,0.1,5.666666666666667,211.0,10,12,22.189444444444444,0.45066473047745426,-0.03359999999999999,0.456029618151693,-0.9018,0.3684210526315789,0.11415789473684211,0.1273684210526316
580342519516512256,germanwings-crash,1,1,7,28,15,0.6071428571428571,2.4545454545454546,0.25,1.875,198.0,7,12,21.81111111111111,0.3209373408048905,-0.01903333333333333,0.344462193807917,-0.7311,0.2222222222222222,0.06474074074074074,0.07455555555555556
580344171019542528,germanwings-crash,1,0,0,1,1,1.0,0.0,1.0,1.0,,0,0,0.0,,-0.8225,0.0,-0.8225,1.0,0.398,0.0
580346142183002113,germanwings-crash,1,0,0,1,1,1.0,0.0,1.0,1.0,,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
580346392431968257,germanwings-crash,1,0,0,1,1,1.0,0.0,1.0,1.0,,0,0,0.0,,-0.8225,0.0,-0.8225,1.0,0.439,0.0
580346992074842112,germanwings-crash,1,1,4,11,7,0.6363636363636364,2.5,0.36363636363636365,1.4,150.0,2,6,5.469166666666666,0.36568642389151307,-0.18361,0.44368695597233865,-0.8029,0.5,0.21989999999999998,0.0601
580347068457308160,germanwings-crash,1,1,1,3,2,0.6666666666666666,2.0,0.3333333333333333,1.0,417.0,1,1,1.1497222222222223,0.8697753080454216,-0.05135,0.05135,-0.1027,0.5,0.0485,0.0
580347290633838592,germanwings-crash,1,1,1,3,2,0.6666666666666666,2.0,0.3333333333333333,1.0,791.0,1,1,26.878611111111113,0.037204303297748105,-0.0167,0.0167,-0.0334,0.0,0.113,0.11
580347360959717376,germanwings-crash,1,1,1,3,2,0.6666666666666666,2.0,0.3333333333333333,1.0,2060.0,0,1,2.8447222222222224,0.0,-0.014149999999999996,0.55645,-0.5706,0.5,0.0855,0.2615
580347361039413248,germanwings-crash,1,0,0,1,1,1.0,0.0,1.0,1.0,,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
580347364562587649,germanwings-crash,1,0,0,1,1,1.0,0.0,1.0,1.0,,0,0,0.0,,-0.8225,0.0,-0.8225,1.0,0.439,0.0
580347464907153408,germanwings-crash,1,0,0,1,1,1.0,0.0,1.0,1.0,,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
580347961256837120,germanwings-crash,1,1,1,4,3,0.75,3.0,0.25,1.5,247.0,2,2,3.263333333333333,0.6128702757916241,-0.09053333333333334,0.1280334678468442,-0.2716,0.3333333333333333,0.08366666666666667,0.04666666666666667
580348081100734464,germanwings-crash,1,1,5,24,8,0.7083333333333334,3.2857142857142856,0.20833333333333334,1.3333333333333333,38.0,13,16,4.913611111111111,2.6457120244219574,-0.2401217391304348,0.37533502826202314,-0.8494,0.5652173913043478,0.167,0.04621739130434782
580348878370828288,germanwings-crash,1,1,3,12,7,0.6666666666666666,2.75,0.25,1.75,142.0,7,7,9.74638888888889,0.7182147234018297,-0.07490000000000001,0.3997747183784205,-0.8225,0.5454545454545454,0.18436363636363637,0.09281818181818181
580349424058175489,germanwings-crash,1,1,1,12,11,0.9166666666666666,11.0,0.08333333333333333,5.5,29.0,7,9,2.234722222222222,3.1323803604723435,-0.14729090909090906,0.1981477568727918,-0.5255,0.45454545454545453,0.133,0.051000000000000004
580350000074457088,germanwings-crash,1,1,1,6,5,0.8333333333333334,5.0,0.16666666666666666,2.5,319.0,1,2,8.495,0.11771630370806357,0.043359999999999996,0.4939950145497422,-0.4939,0.4,0.1666,0.18580000000000002
580350166005248000,germanwings-crash,1,0,0,1,1,1.0,0.0,1.0,1.0,,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
580350426278719488,germanwings-crash,1,1,4,19,15,0.7894736842105263,4.5,0.21052631578947367,3.0,19.0,7,11,2.772777777777778,2.524544179523142,-0.1261,0.3843106353517223,-0.8442,0.2777777777777778,0.11383333333333333,0.03461111111111111
580352273001410560,germanwings-crash,1,1,13,32,6,0.4375,1.7222222222222223,0.40625,0.42857142857142855,61.0,18,27,1.3388888888888888,13.443983402489627,-0.130953125,0.40391561462790015,-0.9319,0.40625,0.10109375,0.0595625
580352532167311362,germanwings-crash,1,1,1,8,7,0.875,7.0,0.125,3.5,94.0,6,7,6.8886111111111115,0.87100286301867,-0.10965555555555556,0.31598222211282395,-0.5256,0.3333333333333333,0.11366666666666668,0.04533333333333334
580352540316946432,germanwings-crash,1,1,1,2,1,0.5,1.0,0.5,0.5,37.0,4,4,0.23277777777777778,17.183770883054894,-0.6102,0.36657203930469107,-0.9062,0.75,0.35675,0.0
580353449721655296,germanwings-crash,1,0,0,1,1,1.0,0.0,1.0,1.0,,0,0,0.0,,-0.7213,0.0,-0.7213,1.0,0.279,0.0
580353540725452800,germanwings-crash,1,1,3,8,5,0.625,2.3333333333333335,0.375,1.25,45.0,2,3,7.4875,0.2671118530884808,-0.11334285714285715,0.2961592325429146,-0.6113,0.5714285714285714,0.12,0.07042857142857142
580356429615337472,germanwings-crash,1,1,1,4,3,0.75,3.0,0.25,1.5,121.0,3,3,0.26416666666666666,11.35646687697161,0.024466666666666675,0.35853305132008245,-0.4019,0.3333333333333333,0.119,0.27266666666666667
580357537083576321,germanwings-crash,1,1,1,6,5,0.8333333333333334,5.0,0.16666666666666666,2.5,190.0,3,4,4.4302777777777775,0.6771584425355822,-0.24972,0.38733039849720036,-0.6597,0.6,0.2492,0.0256
580357700791468032,germanwings-crash,1,0,0,1,1,1.0,0.0,1.0,1.0,,0,0,0.0,,-0.5267,0.0,-0.5267,1.0,0.159,0.0
